###############################################################################
# Copyright ou (C) ou Copr. Commissariat a Energie Atomique et aux Energies   #
# Alternatives, 2020.                                                         #
#                                                                             #
# Ce logiciel est la propriete intellectuelle entiere du CEA.                 #
# Vous pouvez utiliser ce programme uniquement sur des machines du CEA a la   #
# condition que les responsables du programme vous en ont donne               #
# l'autorisation et l'acces.                                                  #
# Il est interdit de copier ce programme et ses sources sur des machines      #
# non administrees par le CEA.                                                #
#                                                                             #
# Le fait que vous puissiez acceder a cet en-tete signifie que vous en avez   #
# pris connaissance et que vous en acceptez les termes.                       #
###############################################################################
-24.879992676 -24.879998779 7.8026478652 
-24.379992676 -24.879998779 7.8004068866 
-23.879992676 -24.879998779 7.7981659078 
-23.379992676 -24.879998779 7.8157966648 
-22.879992676 -24.879998779 7.817093555 
-22.379992676 -24.879998779 7.8536739326 
-21.879992676 -24.879998779 7.8956657026 
-21.379992676 -24.879998779 7.95499115 
-20.879992676 -24.879998779 7.9846976502 
-20.379992676 -24.879998779 8.0069077568 
-19.879992676 -24.879998779 8.0291178634 
-19.379992676 -24.879998779 8.05132797 
-18.879992676 -24.879998779 8.0735380768 
-18.379992676 -24.879998779 8.0738675174 
-17.879992676 -24.879998779 8.099430072 
-17.379992676 -24.879998779 8.1049954006 
-16.879992676 -24.879998779 8.0922118488 
-16.379992676 -24.879998779 8.0514981624 
-15.879992676 -24.879998779 8.0315395926 
-15.379992676 -24.879998779 8.0895112358 
-14.879992676 -24.879998779 8.0547003328 
-14.379992676 -24.879998779 8.0122384818 
-13.879992676 -24.879998779 7.969665771 
-13.379992676 -24.879998779 7.9863242948 
-12.879992676 -24.879998779 8.011780915 
-12.379992676 -24.879998779 8.0372375352 
-11.879992676 -24.879998779 8.0618964794 
-11.379992676 -24.879998779 8.0546636806 
-10.879992676 -24.879998779 8.0573941176 
-10.379992676 -24.879998779 8.0763714498 
-9.8799926758 -24.879998779 8.0895424514 
-9.3799926758 -24.879998779 8.1070356266 
-8.8799926758 -24.879998779 8.115221155 
-8.3799926758 -24.879998779 8.1124042742 
-7.8799926758 -24.879998779 8.0686950342 
-7.3799926758 -24.879998779 8.1317052556 
-6.8799926758 -24.879998779 8.3669334402 
-6.3799926758 -24.879998779 8.4420020586 
-5.8799926758 -24.879998779 8.468848971 
-5.3799926758 -24.879998779 8.490141823 
-4.8799926758 -24.879998779 8.5090567668 
-4.3799926758 -24.879998779 8.5216795816 
-3.8799926758 -24.879998779 8.5291631994 
-3.3799926758 -24.879998779 8.5318870436 
-2.8799926758 -24.879998779 8.5346108878 
-2.3799926758 -24.879998779 8.537334732 
-1.8799926758 -24.879998779 8.5386336752 
-1.3799926758 -24.879998779 8.5385491738 
-0.87999267578 -24.879998779 8.5296720076 
-0.37999267578 -24.879998779 8.510257666 
0.12000732422 -24.879998779 8.4912570754 
0.62000732422 -24.879998779 8.475979845 
1.1200073242 -24.879998779 8.3587268492 
1.6200073242 -24.879998779 8.235034294 
2.1200073242 -24.879998779 8.124933133 
2.6200073242 -24.879998779 8.0901299294 
3.1200073242 -24.879998779 8.0858919354 
3.6200073242 -24.879998779 8.095232197 
4.1200073242 -24.879998779 8.1045724588 
4.6200073242 -24.879998779 8.1020269868 
5.1200073242 -24.879998779 8.0851266368 
5.6200073242 -24.879998779 8.0587288326 
6.1200073242 -24.879998779 8.0645388664 
6.6200073242 -24.879998779 8.0599652978 
7.1200073242 -24.879998779 8.055391729 
7.6200073242 -24.879998779 8.084826884 
8.1200073242 -24.879998779 8.0946300966 
8.6200073242 -24.879998779 7.838050612 
9.1200073242 -24.879998779 7.8175146958 
9.6200073242 -24.879998779 7.7856507298 
10.120007324 -24.879998779 7.752923523 
10.620007324 -24.879998779 7.720196316 
11.120007324 -24.879998779 7.6424425448 
11.620007324 -24.879998779 7.5063218448 
12.120007324 -24.879998779 7.4862106118 
12.620007324 -24.879998779 7.3571719858 
13.120007324 -24.879998779 7.222044076 
13.620007324 -24.879998779 7.1495051716 
14.120007324 -24.879998779 6.9573642246 
14.620007324 -24.879998779 6.8730352512 
15.120007324 -24.879998779 6.8487725702 
15.620007324 -24.879998779 6.8214091536 
16.120007324 -24.879998779 6.8093464248 
16.620007324 -24.879998779 6.8393734796 
17.120007324 -24.879998779 6.7587212592 
17.620007324 -24.879998779 6.6760222394 
18.120007324 -24.879998779 6.5936842754 
18.620007324 -24.879998779 6.4974349044 
19.120007324 -24.879998779 6.4549199476 
19.620007324 -24.879998779 6.3830138656 
20.120007324 -24.879998779 6.3393631162 
20.620007324 -24.879998779 6.2879488304 
21.120007324 -24.879998779 6.060307195 
21.620007324 -24.879998779 6.018467893 
22.120007324 -24.879998779 6.0377184322 
22.620007324 -24.879998779 5.966671693 
23.120007324 -24.879998779 5.8207993854 
23.620007324 -24.879998779 5.738244798 
24.120007324 -24.879998779 5.689062003 
24.620007324 -24.879998779 5.6367971924 
25.120007324 -24.879998779 5.5726272084 
25.620007324 -24.879998779 5.4432908634 
26.120007324 -24.879998779 5.255239451 
26.620007324 -24.879998779 5.1940559694 
27.120007324 -24.879998779 5.135423076 
27.620007324 -24.879998779 5.0813127652 
28.120007324 -24.879998779 4.9676540028 
28.620007324 -24.879998779 4.942888349 
29.120007324 -24.879998779 4.9117858482 
29.620007324 -24.879998779 4.8693909648 
30.120007324 -24.879998779 4.7058021002 
30.620007324 -24.879998779 4.6409605146 
31.120007324 -24.879998779 4.5528301174 
31.620007324 -24.879998779 4.4581340182 
32.120007324 -24.879998779 4.363437919 
32.620007324 -24.879998779 4.1261040582 
33.120007324 -24.879998779 3.8803324394 
33.620007324 -24.879998779 3.57800088 
34.120007324 -24.879998779 3.4418241834 
34.620007324 -24.879998779 3.3538943696 
35.120007324 -24.879998779 3.2004927894 
35.620007324 -24.879998779 2.8666912328 
36.120007324 -24.879998779 2.7829908848 
36.620007324 -24.879998779 2.7090740386 
37.120007324 -24.879998779 2.6355538258 
37.620007324 -24.879998779 2.6644536102 
38.120007324 -24.879998779 2.604563066 
38.620007324 -24.879998779 2.9208487314 
39.120007324 -24.879998779 3.0293392114 
39.620007324 -24.879998779 3.3226321374 
40.120007324 -24.879998779 3.7201684442 
40.620007324 -24.879998779 3.7444718566 
41.120007324 -24.879998779 3.777644132 
41.620007324 -24.879998779 3.8615234356 
42.120007324 -24.879998779 3.9025768992 
42.620007324 -24.879998779 3.8153345958 
43.120007324 -24.879998779 3.860829746 
43.620007324 -24.879998779 3.9285511348 
44.120007324 -24.879998779 3.9734504536 
44.620007324 -24.879998779 3.9493711438 
45.120007324 -24.879998779 3.9304573572 
45.620007324 -24.879998779 3.895579022 
46.120007324 -24.879998779 3.8935403304 
46.620007324 -24.879998779 3.891501639 
47.120007324 -24.879998779 3.8985057992 
47.620007324 -24.879998779 3.908988407 
48.120007324 -24.879998779 4.1948948028 
48.620007324 -24.879998779 4.214287526 
49.120007324 -24.879998779 4.1920002904 
49.620007324 -24.879998779 4.1691276202 
50.120007324 -24.879998779 4.1901446172 
50.620007324 -24.879998779 4.2194095572 
51.120007324 -24.879998779 4.2486744972 
51.620007324 -24.879998779 4.242166332 
52.120007324 -24.879998779 4.2977579714 
52.620007324 -24.879998779 4.2741732724 
53.120007324 -24.879998779 4.2451259948 
53.620007324 -24.879998779 4.2246583762 
54.120007324 -24.879998779 4.2262829444 
54.620007324 -24.879998779 4.2296005246 
55.120007324 -24.879998779 4.2329181048 
55.620007324 -24.879998779 4.236235685 
56.120007324 -24.879998779 4.2459968496 
56.620007324 -24.879998779 4.2574210676 
57.120007324 -24.879998779 4.2631788784 
57.620007324 -24.879998779 4.2618810694 
58.120007324 -24.879998779 4.2605832604 
58.620007324 -24.879998779 4.2592854514 
59.120007324 -24.879998779 4.2579876424 
59.620007324 -24.879998779 4.2567256752 
60.120007324 -24.879998779 4.240674605 
60.620007324 -24.879998779 4.1934723598 
61.120007324 -24.879998779 4.2669017722 
61.620007324 -24.879998779 4.2471726186 
62.120007324 -24.879998779 4.14575298 
62.620007324 -24.879998779 4.1484475948 
63.120007324 -24.879998779 4.0195923332 
63.620007324 -24.879998779 4.0679396286 
64.120007324 -24.879998779 4.1205645624 
64.620007324 -24.879998779 4.1024170618 
65.120007324 -24.879998779 4.0842695614 
65.620007324 -24.879998779 4.0547165086 
66.120007324 -24.879998779 4.0185991756 
66.620007324 -24.879998779 4.0222456024 
67.120007324 -24.879998779 3.9984071958 
67.620007324 -24.879998779 3.8925846114 
68.120007324 -24.879998779 3.898575349 
68.620007324 -24.879998779 3.8427469516 
69.120007324 -24.879998779 3.8481692392 
69.620007324 -24.879998779 3.8393921308 
70.120007324 -24.879998779 3.793226166 
70.620007324 -24.879998779 3.7131027244 
71.120007324 -24.879998779 3.7620677728 
71.620007324 -24.879998779 3.7247032704 
72.120007324 -24.879998779 3.6287551042 
72.620007324 -24.879998779 3.5463724782 
73.120007324 -24.879998779 3.5310241448 
73.620007324 -24.879998779 3.4481701642 
74.120007324 -24.879998779 3.4004200952 
74.620007324 -24.879998779 3.2060908336 
75.120007324 -24.879998779 3.1037554352 
75.620007324 -24.879998779 3.1338418752 
76.120007324 -24.879998779 3.1077306488 
76.620007324 -24.879998779 3.0373703232 
77.120007324 -24.879998779 2.9670099974 
77.620007324 -24.879998779 2.8858755256 
78.120007324 -24.879998779 2.6610728472 
78.620007324 -24.879998779 2.6599592712 
79.120007324 -24.879998779 2.6784514656 
79.620007324 -24.879998779 2.6441230408 
80.120007324 -24.879998779 2.6100013654 
80.620007324 -24.879998779 2.3210995344 
81.120007324 -24.879998779 2.2652806988 
81.620007324 -24.879998779 2.2094618632 
82.120007324 -24.879998779 2.00636594 
82.620007324 -24.879998779 1.4516365616 
83.120007324 -24.879998779 0.837184574 
83.620007324 -24.879998779 0.2227325862 
84.120007324 -24.879998779 -0.3785105824 
84.620007324 -24.879998779 -0.8926939432 
85.120007324 -24.879998779 -1.4023131922 
85.620007324 -24.879998779 -1.9713563076 
86.120007324 -24.879998779 -2.37555384 
86.620007324 -24.879998779 -2.3935805094 
87.120007324 -24.879998779 -2.4130004148 
87.620007324 -24.879998779 -2.4030891108 
88.120007324 -24.879998779 -2.3500022982 
88.620007324 -24.879998779 -2.1231731034 
89.120007324 -24.879998779 -1.6634187864 
89.620007324 -24.879998779 -1.025909108 
90.120007324 -24.879998779 -0.2237843946 
90.620007324 -24.879998779 0.5997990466 
91.120007324 -24.879998779 0.7925758718 
91.620007324 -24.879998779 0.8777380842 
92.120007324 -24.879998779 0.9629002964 
92.620007324 -24.879998779 1.0480625086 
93.120007324 -24.879998779 1.1321045224 
93.620007324 -24.879998779 1.164932181 
94.120007324 -24.879998779 1.3968975474 
94.620007324 -24.879998779 1.3849615568 
95.120007324 -24.879998779 1.3645218076 
95.620007324 -24.879998779 1.3723587222 
96.120007324 -24.879998779 1.3944936798 
96.620007324 -24.879998779 1.516204357 
97.120007324 -24.879998779 1.7189670776 
97.620007324 -24.879998779 1.647442549 
98.120007324 -24.879998779 1.6517079182 
98.620007324 -24.879998779 1.6559732874 
99.120007324 -24.879998779 1.6611110864 
99.620007324 -24.879998779 1.6714660252 
100.12000732 -24.879998779 1.6507463254 
100.62000732 -24.879998779 1.7088712604 
101.12000732 -24.879998779 1.7868762696 
101.62000732 -24.879998779 1.7998353034 
102.12000732 -24.879998779 1.7844447714 
102.62000732 -24.879998779 1.7683759002 
103.12000732 -24.879998779 1.465429696 
103.62000732 -24.879998779 1.5058589232 
104.12000732 -24.879998779 1.5554853424 
104.62000732 -24.879998779 1.5275605968 
105.12000732 -24.879998779 1.499635851 
